name,id,folderId,status
MPL_1708_ES_MPE_All_LAB_All_All_Welcome2,29193,17634,0
MPL_1708_PT_MPE_All_LAB_All_All_Welcome2,29194,17634,0
MPL_1708_KR_MPE_All_LAB_All_All_Welcome2,29195,17634,0
EMT_EMK_1406_US_PAB_All_All_All_All_Welcome3,7733,6760,0
EMT_EMK_1401_NA_All_All_PI_All_All_All_App1,7736,18795,0
EMT_EMK_1401_ROW_All_All_PI_All_All_All_App1,7737,18795,0
EMT_EMK_1401_PT_All_All_PI_All_All_All_App1,7738,18795,0
EMT_EMK_1401_FR_All_All_PI_All_All_All_App1,7739,18795,0
EMT_EMK_1401_ES_All_All_PI_All_All_All_App1,7740,18795,0
MPL_1711_ROW_MPE_All_All_All_LAB_WelcomeTopKA,32132,18175,0
MPL_1711_ROW_MPE_All_All_All_IND/PI_WelcomeTopKA,32133,18174,0
MPL_1711_ROW_PAB_All_All_All_All_WelcomeTopKA,32134,18178,0
MPL_1711_ROW_PAB_All_All_All_IND/PRO/PI_WelcomeTopKA,32135,18176,0
MPL_1711_ROW_PAB_All_All_All_LAB_WelcomeTopKA,32136,18177,0
ART_1711_DE_PAB_All_PRO/PI/IND_All_All_Welcome2,32138,17996,0
ART_1711_IT_PAB_All_PRO/PI/IND_All_All_Welcome2,32139,17996,0
GDE_1711_KR_All_All_All_All_PI_AppNurture,32192,9972,0
GDE_1711_TW_All_All_All_All_PI_AppNurture,32193,9972,0
GDE_1711_CN_All_All_All_All_PI_AppNurture,32194,9972,0
ART_1711_ROW_PAB_All_PRO/PI/IND_All_All_Welcome2,32199,17996,0
ART_1711_AP_PAB_All_PRO/PI/IND_All_All_Welcome2,32200,17996,0
ART_1711_US_PAB_All_PRO/PI/IND_All_All_Welcome2,32201,17996,0
ART_1711_IN_PAB_All_PRO/PI/IND_All_All_Welcome2,32202,17996,0
ART_1711_AU/NZ_PAB_All_PRO/PI/IND_All_All_Welcome2,32203,17996,0
ART_1711_CA(EN)_PAB_All_PRO/PI/IND_All_All_Welcome2,32204,17996,0
BRO/MPL_1710_IN_PWG_All_PRO_All_PRO_Welcome2,32233,18012,0
BRO/MPL_1710_ROW_PWG_All_PRO_All_PRO_Welcome2,32234,18012,0
BRO/MPL_1710_CA(EN)_PWG_All_PRO_All_PRO_Welcome2,32235,18012,0
BRO/MPL_1710_AP_PWG_All_PRO_All_PRO_Welcome2,32236,18012,0
BRO/MPL_1710_AU/NZ_PWG_All_PRO_All_PRO_Welcome2,32237,18012,0
MPL_1711_FR_CHE_All_All_All_LAB_WelcomeTopKA,32238,18168,0
MPL_1711_DE_CHE_All_All_All_LAB_WelcomeTopKA,32239,18168,0
MPL_1711_CN_CHE_All_All_All_LAB_WelcomeTopKA,32240,18168,0
MPL_1711_ES_CHE_All_All_All_LAB_WelcomeTopKA,32241,18168,0
MPL_1711_PT_CHE_All_All_All_LAB_WelcomeTopKA,32242,18168,0
MPL_1711_FR_EME_All_All_All_IND/PRO/PI_WelcomeTopKA,32247,18170,0
MPL_1711_CN_EME_All_All_All_IND/PRO/PI_WelcomeTopKA,32248,18170,0
MPL_1711_DE_EME_All_All_All_IND/PRO/PI_WelcomeTopKA,32249,18170,0
MPL_1711_ES_EME_All_All_All_IND/PRO/PI_WelcomeTopKA,32250,18170,0
MPL_1711_IT_EME_All_All_All_IND/PRO/PI_WelcomeTopKA,32251,18170,0
MPL_1711_PT_EME_All_All_All_IND/PRO/PI_WelcomeTopKA,32252,18170,0
MPL_1711_FR_FAB_All_All_All_All_WelcomeTopKA,32254,18173,0
MPL_1711_CN_FAB_All_All_All_All_WelcomeTopKA,32255,18173,0
MPL_1711_DE_FAB_All_All_All_All_WelcomeTopKA,32256,18173,0
MPL_1711_ES_FAB_All_All_All_All_WelcomeTopKA,32257,18173,0
MPL_1711_IT_FAB_All_All_All_All_WelcomeTopKA,32258,18173,0
MPL_1711_JP_FAB_All_All_All_All_WelcomeTopKA,32259,18173,0
MPL_1711_FR_FAB_All_All_All_IND/PRO/PI_WelcomeTopKA,32261,18171,0
MPL_1711_CN_FAB_All_All_All_IND/PRO/PI_WelcomeTopKA,32262,18171,0
MPL_1711_DE_FAB_All_All_All_IND/PRO/PI_WelcomeTopKA,32263,18171,0
MPL_1711_ES_FAB_All_All_All_IND/PRO/PI_WelcomeTopKA,32264,18171,0
MPL_1711_IT_FAB_All_All_All_IND/PRO/PI_WelcomeTopKA,32265,18171,0
MPL_1711_JP_FAB_All_All_All_IND/PRO/PI_WelcomeTopKA,32266,18171,0
MPL_1711_FR_FAB_All_All_All_LAB_WelcomeTopKA,32271,18172,0
MPL_1711_CN_FAB_All_All_All_LAB_WelcomeTopKA,32272,18172,0
MPL_1711_DE_FAB_All_All_All_LAB_WelcomeTopKA,32273,18172,0
MPL_1711_IT_FAB_All_All_All_LAB_WelcomeTopKA,32274,18172,0
MPL_1711_ES_FAB_All_All_All_LAB_WelcomeTopKA,32275,18172,0
MPL_1711_FR_MPE_All_All_All_IND/PI_WelcomeTopKA,32283,18174,0
MPL_1711_CN_MPE_All_All_All_IND/PI_WelcomeTopKA,32284,18174,0
MPL_1711_DE_MPE_All_All_All_IND/PI_WelcomeTopKA,32285,18174,0
MPL_1711_ES_MPE_All_All_All_IND/PI_WelcomeTopKA,32286,18174,0
MPL_1711_IT_MPE_All_All_All_IND/PI_WelcomeTopKA,32287,18174,0
MPL_1711_NL_MPE_All_All_All_IND/PI_WelcomeTopKA,32288,18174,0
MPL_1711_PL_MPE_All_All_All_IND/PI_WelcomeTopKA,32289,18174,0
MPL_1711_FR_MPE_All_All_All_LAB_WelcomeTopKA,32296,18175,0
MPL_1711_CN_MPE_All_All_All_LAB_WelcomeTopKA,32297,18175,0
MPL_1711_DE_MPE_All_All_All_LAB_WelcomeTopKA,32298,18175,0
MPL_1711_ES_MPE_All_All_All_LAB_WelcomeTopKA,32299,18175,0
MPL_1711_NL_MPE_All_All_All_LAB_WelcomeTopKA,32300,18175,0
MPL_1711_PL_MPE_All_All_All_LAB_WelcomeTopKA,32301,18175,0
CAT_1801_US_All_All_All_All_LAB_LabCatalogTest,33286,18260,0
LIB_1802_US_All_All_All_All_LAB_Library,33288,18370,0
MPL_1709_US_TLH_All_ACH_All_LAB_Nurturing1,30259,9282,0
MPL_1709_US_TLH_All_ACH_All_LAB_Nurturing2,30260,9282,0
MPL_1709_US_TLH_All_ACH_All_LAB_Nurturing1B_1,30263,9282,0
MPL_1709_US_TLH_All_ACH_All_LAB_Nurturing1B_2,30264,9282,0
MPL_1709_US_TLH_All_ACH_All_LAB_Nurturing1B_3,30265,9282,0
MPL_1709_US_TLH_All_ANA_All_LAB_Nurturing1,30267,9283,0
ENQ_XXXX_PT_All_All_All_All_All_Dormant1,30268,17399,0
GDE/MPL_1708_US_RAW_LAB_All_LAB_Welcome2 NEW,30270,17725,0
GDE/MPL_1708_AP_RAW_LAB_All_LAB_Welcome2 NEW,30272,17725,0
GDE/MPL_1708_CA(EN)_RAW_LAB_All_LAB_Welcome2 NEW,30273,17725,0
GDE/MPL_1708_ROW_RAW_LAB_All_LAB_Welcome2 NEW,30274,17725,0
GDE/MPL_1708_AU/NZ_RAW_LAB_All_LAB_Welcome2 NEW,30288,17725,0
ENQ_XXXX_AP_All_All_All_All_All_Dormant1,30300,17399,0
ENQ_XXXX_IN_All_All_All_All_All_Dormant1,30301,17399,0
ENQ_XXXX_US_All_All_All_All_All_Dormant1,30302,17399,0
ENQ_XXXX_CA(EN)_All_All_All_All_All_Dormant1,30303,17399,0
ENQ_XXXX_AU_All_All_All_All_All_Dormant1,30304,17399,0
ENQ_XXXX_PT_All_All_All_All_All_Dormant2,30315,17400,0
GDE_1709_ROW_All_LAB_All_All_LAB_TMtopKALeanLab,30354,17818,0
GDE_1709_US_All_LAB_All_All_LAB_TMtopKALeanLab,30356,17818,0
GDE_1709_CA(EN)_All_LAB_All_All_LAB_TMtopKALeanLab,30357,17818,0
GDE_1709_ROW_CHE_All_PRO_All_PRO_TMtopKACorrosion,30358,17818,0
GDE_1709_US_CHE_All_PRO_All_PRO_TMtopKACorrosion,30360,17818,0
GDE_1709_CA(EN)_CHE_All_PRO_All_PRO_TMtopKACorrosion,30361,17818,0
GDE_1709_US_FAB_All_All_All_All_TMtopKAFoodRegulationGuide,30363,17818,0
GDE_1709_CA(EN)_FAB_All_All_All_All_TMtopKAFoodRegulationGuide,30364,17818,0
GDE_1709_ROW_PAB_All_PRO_All_PRO_TMtopKAPharmaWater,30365,17818,0
GDE_1709_US_PAB_All_PRO_All_PRO_TMtopKAPharmaWater,30366,17818,0
GDE_1709_CA(EN)_PAB_All_PRO_All_PRO_TMtopKAPharmaWater,30367,17818,0
MPL_1707_DE_All_All_PIP_All_LAB_WebsiteNurture,30381,10599,0
POS_1707_DE_All_All_All_All_LAB_WebsiteNurture,30384,13507,0
MPL_1707_ES_All_All_PIP_All_LAB_WebsiteNurture,30385,10599,0
MPL_1707_FR_All_All_PIP_All_LAB_WebsiteNurture,30387,10599,0
MPL_1707_CA(FR)_All_All_PIP_All_LAB_WebsiteNurture,30388,10599,0
MPL_1707_IT_All_All_PIP_All_LAB_WebsiteNurture,30389,10599,0
MPL_1707_PL_All_All_PIP_All_LAB_WebsiteNurture,30390,10599,0
MPL_1707_PT_All_All_PIP_All_LAB_WebsiteNurture,30391,10599,0
MPL_1707_CN_All_All_PIP_All_LAB_WebsiteNurture,30393,10599,0
POS_1707_ES_All_All_All_All_LAB_WebsiteNurture,30394,13507,0
POS_1707_FR_All_All_All_All_LAB_WebsiteNurture,30396,13507,0
POS_1707_CA(FR)_All_All_All_All_LAB_WebsiteNurture,30397,13507,0
POS_1707_IT_All_All_All_All_LAB_WebsiteNurture,30398,13507,0
POS_1707_PL_All_All_All_All_LAB_WebsiteNurture,30400,13507,0
POS_1707_PT_All_All_All_All_LAB_WebsiteNurture,30401,13507,0
POS_1707_CN_All_All_All_All_LAB_WebsiteNurture,30402,13507,0
WPP_1709_ROW_PAB_All_PI_All_PI_TMtopKAtrack&trace,30420,17818,0
WPP_1709_US_PAB_All_PI_All_PI_TMtopKAtrack&trace,30421,17818,0
WPP_1709_CA(EN)_PAB_All_PI_All_PI_TMtopKAtrack&trace,30422,17818,0
BRO_1709_ROW_PAB_All_PI_All_PI_TMtopKApackaging,30424,17818,0
BRO_1709_US_PAB_All_PI_All_PI_TMtopKApackaging,30425,17818,0
BRO_1709_CA(EN)_PAB_All_PI_All_PI_TMtopKApackaging,30426,17818,0
MPL_1709_US_TLH_All_ACH_All_LAB_Nurturing1C,30427,9282,0
MPL_1709_US_TLH_All_ACH_All_LAB_Nurturing2B,30428,9282,0
MPL_1709_US_TLH_All_ACH_All_LAB_Nurturing2Active,30429,9282,0
MPL_1709_US_TLH_All_ANA_All_LAB_Nurturing1C,30430,9283,0
MPL_1709_US_TLH_All_ANA_All_LAB_Nurturing1B_1,30431,9283,0
MPL_1709_US_TLH_All_ANA_All_LAB_Nurturing1B_2,30432,9283,0
MPL_1709_US_TLH_All_ANA_All_LAB_Nurturing1B_3,30433,9283,0
MPL_1709_US_TLH_All_ANA_All_LAB_Nurturing2,30434,9283,0
MPL_1709_US_TLH_All_ANA_All_LAB_Nurturing2Active,30435,9283,0
MPL_1709_US_TLH_All_ANA_All_LAB_Nurturing2B,30436,9283,0
MPL_1709_US_TLH_All_LWE_All_LAB_Nurturing1,30437,9284,0
MPL_1709_US_TLH_All_LWE_All_LAB_Nurturing1B_1,30438,9284,0
MPL_1709_US_TLH_All_LWE_All_LAB_Nurturing1B_2,30439,9284,0
MPL_1709_US_TLH_All_LWE_All_LAB_Nurturing1B_3,30440,9284,0
MPL_1709_US_TLH_All_LWE_All_LAB_Nurturing1C,30441,9284,0
MPL_1709_US_TLH_All_LWE_All_LAB_Nurturing2,30442,9284,0
MPL_1709_US_TLH_All_LWE_All_LAB_Nurturing2B,30443,9284,0
MPL_1709_US_TLH_All_LWE_All_LAB_Nurturing2Active,30444,9284,0
MPL_1709_US_TLH_All_PIP_All_LAB_Nurturing1,30445,9285,0
MPL_1709_US_TLH_All_PIP_All_LAB_Nurturing1B_1,30446,9285,0
MPL_1709_US_TLH_All_PIP_All_LAB_Nurturing1B_2,30447,9285,0
MPL_1709_US_TLH_All_PIP_All_LAB_Nurturing1B_3,30448,9285,0
MPL_1709_US_TLH_All_PIP_All_LAB_Nurturing1C,30449,9285,0
MPL_1709_US_TLH_All_PIP_All_LAB_Nurturing2,30450,9285,0
MPL_1709_US_TLH_All_PIP_All_LAB_Nurturing2B,30453,9285,0
MPL_1709_US_TLH_All_PIP_All_LAB_Nurturing2Active,30454,9285,0
MPL_1708_CA(EN)_LME_All_All_All_All_Welcome2,29566,17694,0
MPL_1708_ROW_LME_All_All_All_All_Welcome2,29567,17694,0
MPL_1708_AP_LME_All_All_All_All_Welcome2,29568,17694,0
MPL_1708_AU/NZ_LME_All_All_All_All_Welcome2,29569,17694,0
MPL_1708_US_FLB_All_All_All_All_Welcome2,29570,17696,0
MPL_1708_CA(EN)_FLB_All_All_All_All_Welcome2,29576,17696,0
MPL_1708_ROW_FLB_All_All_All_All_Welcome2,29577,17696,0
MPL_1708_AP_FLB_All_All_All_All_Welcome2,29578,17696,0
MPL_1708_AU/NZ_FLB_All_All_All_All_Welcome2,29580,17696,0
MPL_1708_US_NIH_All_All_All_All_Welcome2,29581,17697,0
MPL_1708_CA(EN)_NIH_All_All_All_All_Welcome2,29583,17697,0
MPL_1708_ROW_NIH_All_All_All_All_Welcome2,29584,17697,0
MPL_1708_AP_NIH_All_All_All_All_Welcome2,29585,17697,0
MPL_1708_AU/NZ_NIH_All_All_All_All_Welcome2,29586,17697,0
MPL_1708_US_TLH_All_All_All_All_Welcome2,29588,17698,0
MPL_1708_CA(EN)_TLH_All_All_All_All_Welcome2,29591,17698,0
MPL_1708_ROW_TLH_All_All_All_All_Welcome2,29592,17698,0
MPL_1708_AP_TLH_All_All_All_All_Welcome2,29593,17698,0
MPL_1708_AU/NZ_TLH_All_All_All_All_Welcome2,29594,17698,0
GDE/MPL_1708_US_RAW_All_All_All_Welcome1,29600,17724,0
LIB/MPL_1708_FR_All_All_PRO_All_PRO_AppNurture,29601,9595,0
LIB/MPL_1708_CA(FR)_All_All_PRO_All_PRO_AppNurture,29602,9595,0
LIB/MPL_1708_DE_All_All_PRO_All_PRO_AppNurture,29603,9595,0
LIB/MPL_1708_ES_All_All_PRO_All_PRO_AppNurture,29604,9595,0
LIB/MPL_1708_IT_All_All_PRO_All_PRO_AppNurture,29605,9595,0
LIB/MPL_1708_PT_All_All_PRO_All_PRO_AppNurture,29606,9595,0
LIB/MPL_1708_PL_All_All_PRO_All_PRO_AppNurture,29607,9595,0
LIB/MPL_1708_JP_All_All_PRO_All_PRO_AppNurture,29608,9595,0
LIB/MPL_1708_CN_All_All_PRO_All_PRO_AppNurture,29609,9595,0
LIB/MPL_1708_KR_All_All_PRO_All_PRO_AppNurture,29610,9595,0
GDE/MPL_1708_CA(EN)_RAW_All_All_All_Welcome1,29620,17724,0
GDE/MPL_1708_AP_RAW_All_All_All_Welcome1,29621,17724,0
GDE/MPL_1708_ROW_RAW_All_All_All_Welcome1,29622,17724,0
GDE/MPL_1708_AU/NZ_RAW_All_All_All_Welcome1,29623,17724,0
LIB/MPL_1708_NL_All_All_PRO_All_PRO_AppNurture,29651,9595,0
MPL_1708_IT_MPE_All_IND/PRO/PI_All_All_Welcome2,29055,17524,0
MPL_1708_PT_MPE_All_IND/PRO/PI_All_All_Welcome2,29058,17524,0
MPL_1708_CA(FR)_MPE_All_IND/PRO/PI_All_All_Welcome2,29074,17524,0
MPL_1708_JP_MPE_All_IND/PRO/PI_All_All_Welcome2,29075,17524,0
MPL_1708_KR_MPE_All_IND/PRO/PI_All_All_Welcome2,29076,17524,0
MPL_1708_DE_MPE_All_IND/PRO/PI_All_All_Welcome2,29077,17524,0
MPL_1708_CN_MPE_All_IND/PRO/PI_All_All_Welcome2,29078,17524,0
MPL_1708_PL_MPE_All_IND/PRO/PI_All_All_Welcome2,29079,17524,0
LIB/MPL_1708_US_All_All_PRO_All_PRO_AppNurture,29092,9595,0
ENQ_XXXX_ROW_All_All_All_All_All_Dormant1,29097,17399,0
ENQ_XXXX_ES_All_All_All_All_All_Dormant1,29100,17399,0
LIB/MPL_1708_CA(EN)_All_All_PRO_All_PRO_AppNurture,29101,9595,0
LIB/MPL_1708_ROW_All_All_PRO_All_PRO_AppNurture,29102,9595,0
LIB/MPL_1708_AP_All_All_PRO_All_PRO_AppNurture,29103,9595,0
ENQ_XXXX_FR_All_All_All_All_All_Dormant1,29104,17399,0
ENQ_XXXX_CA(FR)_All_All_All_All_All_Dormant1,29105,17399,0
GDE/MPL_1708_US_PAB_All_LAB_All_LAB_Nurt2,29106,17646,0
ENQ_XXXX_IT_All_All_All_All_All_Dormant1,29107,17399,0
ENQ_XXXX_NL_All_All_All_All_All_Dormant1,29108,17399,0
ENQ_XXXX_PL_All_All_All_All_All_Dormant1,29109,17399,0
ENQ_XXXX_TR_All_All_All_All_All_Dormant1,29110,17399,0
ENQ_XXXX_CN_All_All_All_All_All_Dormant1,29111,17399,0
ENQ_XXXX_TW_All_All_All_All_All_Dormant1,29112,17399,0
ENQ_XXXX_KR_All_All_All_All_All_Dormant1,29113,17399,0
ENQ_XXXX_JP_All_All_All_All_All_Dormant1,29114,17399,0
ENQ_XXXX_US_All_All_All_All_All_Dormant2,29115,17400,0
ENQ_XXXX_CA(EN)_All_All_All_All_All_Dormant2,29128,17400,0
ENQ_XXXX_AP_All_All_All_All_All_Dormant2,29129,17400,0
MPL_1707_CN_All_All_LWE_All_LAB_WebsiteNurture,30789,10600,0
MPL_1707_DE_All_All_ANA_All_LAB_WebsiteNurture,30790,10602,0
MPL_1707_ES_All_All_ANA_All_LAB_WebsiteNurture,30791,10602,0
MPL_1707_FR_All_All_ANA_All_LAB_WebsiteNurture,30792,10602,0
MPL_1707_IT_All_All_ANA_All_LAB_WebsiteNurture,30793,10602,0
MPL_1707_PL_All_All_ANA_All_LAB_WebsiteNurture,30794,10602,0
MPL_1707_PT_All_All_ANA_All_LAB_WebsiteNurture,30796,10602,0
MPL_1707_CN_All_All_ANA_All_LAB_WebsiteNurture,30797,10602,0
MPL_1707_DE_All_All_ACH_All_LAB_WebsiteNurture,30798,10601,0
MPL_1707_ES_All_All_ACH_All_LAB_WebsiteNurture,30805,10601,0
MPL_1707_FR_All_All_ACH_All_LAB_WebsiteNurture,30806,10601,0
MPL_1707_IT_All_All_ACH_All_LAB_WebsiteNurture,30807,10601,0
MPL_1707_PL_All_All_ACH_All_LAB_WebsiteNurture,30813,10601,0
MPL_1707_PT_All_All_ACH_All_LAB_WebsiteNurture,30815,10601,0
GDE/MPL_1710_CH(FR)_All_All_IND_All_IND_INDSolutions,31180,10549,0
GDE/MPL_1710_PL_All_All_IND_All_IND_INDSolutions,31188,10549,0
EMT_EMK_1710_AU/NZ_All_All_TLA_All_TLA_TLASolutions,31189,10548,0
MPL_1710_US_All_All_All_All_PI/PRO/IND_Welcome1,31191,7734,0
EMT_EMK_1710_IN_All_All_TLA_All_TLA_TLASolutions,31192,10548,0
EMT_EMK_1710_ROW_All_All_TLA_All_TLA_TLASolutions,31193,10548,0
EMT_EMK_1710_AP_All_All_TLA_All_TLA_TLASolutions,31194,10548,0
EMT_EMK_1710_US_All_All_TLA_All_TLA_TLASolutions,31195,10548,0
EMT_EMK_1710_CA(EN)_All_All_TLA_All_TLA_TLASolutions,31196,10548,0
EMT_EMK_1710_ES_All_All_TLA_All_TLA_TLASolutions,31197,10548,0
EMT_EMK_1710_IT_All_All_TLA_All_TLA_TLASolutions,31198,10548,0
EMT_EMK_1710_PT_All_All_TLA_All_TLA_TLASolutions,31199,10548,0
EMT_EMK_1710_FR_All_All_TLA_All_TLA_TLASolutions,31200,10548,0
EMT_EMK_1710_PL_All_All_TLA_All_TLA_TLASolutions,31201,10548,0
EMT_EMK_1710_NL_All_All_TLA_All_TLA_TLASolutions,31202,10548,0
MPL_1710_CA(EN)_All_All_All_All_PI/PRO/IND_Welcome1,31203,7734,0
MPL_1710_ROW_All_All_All_All_PI/PRO/IND_Welcome1,31204,7734,0
MPL_1710_FR_All_All_All_All_PI/PRO/IND_Welcome1,31205,7734,0
MPL_1710_ES_All_All_All_All_PI/PRO/IND_Welcome1,31206,7734,0
MPL_1710_IT_All_All_All_All_PI/PRO/IND_Welcome1,31207,7734,0
MPL_1710_PT_All_All_All_All_PI/PRO/IND_Welcome1,31208,7734,0
MPL_1710_CN_All_All_All_All_PI/PRO/IND_Welcome1,31209,7734,0
MPL_1710_US_All_All_All_All_All_Welcome1,31210,7735,0
EMT_EMK_1710_CA(FR)_All_All_TLA_All_TLA_TLASolutions,31211,10548,0
MPL_1710_ROW_All_All_All_All_All_Welcome1,31212,7735,0
MPL_1710_CA(EN)_All_All_All_All_All_Welcome1,31213,7735,0
MPL_1710_PT_All_All_All_All_All_Welcome1,31214,7735,0
MPL_1710_FR_All_All_All_All_All_Welcome1,31215,7735,0
MPL_1710_ES_All_All_All_All_All_Welcome1,31216,7735,0
MPL_1710_IT_All_All_All_All_All_Welcome1,31217,7735,0
MPL_1710_CN_All_All_All_All_All_Welcome1,31218,7735,0
GDE/MPL_1710_CN_All_All_IND_All_IND_INDSolutions,31281,10549,0
BRO_1711_US_PAB_All_All_All_All_Welcome1,31282,17980,0
MPL_1710_JP_All_All_All_All_All_Welcome1,31283,7735,0
MPL_1710_KR_All_All_All_All_All_Welcome1,31284,7735,0
GDE/MPL_1710_ES_EME_All_All_All_All_Welcome2,31370,18006,0
GDE/MPL_1710_CN_EME_All_All_All_All_Welcome2,31412,18006,0
GDE/MPL_1710_JP_EME_All_All_All_All_Welcome2,31413,18006,0
GDE/MPL_1710_KR_EME_All_All_All_All_Welcome2,31414,18006,0
MPL_1707_JP_All_All_All_All_All_SRYNurt,31458,10372,0
MPL_1710_AP_All_All_All_All_PI/PRO/IND_Welcome1,31460,7734,0
MPL_1710_CA(FR)_All_All_All_All_All_Welcome1,31461,7735,0
MPL_1710_AP_All_All_All_All_All_Welcome1,31462,7735,0
MPL_1710_DE_All_All_All_All_All_Welcome1,31463,7735,0
MPL_1707_JP_All_All_ANA_All_LAB_AppNurture,31464,17525,0
MPL_1707_JP_MAM_All_All_All_LAB_AppNurture,31465,17532,0
MPL_1708_JP_TLH_All_All_All_All_Welcome1,31467,17671,0
MPL_1708_JP_HAC_All_All_All_All_Welcome2,31468,17692,0
MPL_1708_JP_CRO_All_All_All_All_Welcome2,31469,17693,0
MPL_1708_JP_LME_All_All_All_All_Welcome2,31470,17694,0
MPL_1708_JP_FLB_All_All_All_All_Welcome2,31471,17696,0
MPL_1708_JP_NIH_All_All_All_All_Welcome2,31472,17697,0
MPL_1708_JP_TLH_All_All_All_All_Welcome2,31473,17698,0
BRO_1710_CN_TRA_All_All_All_All_Welcome1,31474,18023,0
BRO_1710_DE_TRA_All_All_All_All_Welcome1,31475,18023,0
BRO_1710_ES_TRA_All_All_All_All_Welcome1,31476,18023,0
BRO_1710_FR_TRA_All_All_All_All_Welcome1,31477,18023,0
BRO_1710_IT_TRA_All_All_All_All_Welcome1,31478,18023,0
BRO_1710_JP_TRA_All_All_All_All_Welcome1,31479,18023,0
BRO_1710_NL_TRA_All_All_All_All_Welcome1,31480,18023,0
BRO_1710_PL_TRA_All_All_All_All_Welcome1,31481,18023,0
BRO_1710_US_TRA_All_All_All_All_Welcome1,31482,18023,0
BRO_1710_CA(EN)_TRA_All_All_All_All_Welcome1,31484,18023,0
BRO_1710_AP_TRA_All_All_All_All_Welcome1,31485,18023,0
BRO_1710_ROW_TRA_All_All_All_All_Welcome1,31486,18023,0
BRO_1710_IN_TRA_All_All_All_All_Welcome1,31487,18023,0
BRO_1710_AU/NZ_TRA_All_All_All_All_Welcome1,31488,18023,0
BRO_1710_CA(FR)_TRA_All_All_All_All_Welcome1,31489,18023,0
BRO_1710_KR_TRA_All_All_All_All_Welcome1,31490,18023,0
BRO_1710_PT_TRA_All_All_All_All_Welcome1,31491,18023,0
GDE/MPL_1710_US_TRA_All_All_All_All_Welcome2,31492,18024,0
EMT_EMK_1710_CH(FR)_All_All_TLA_All_TLA_TLASolutions,31493,10548,0
LIB_1710_CN_All_All_All_All_LAB_Welcome1,31754,7733,0
GDE_1711_US_All_All_PI_All_All_PIWebsiteTrigger,31829,10581,0
GDE_1711_CA(EN)_All_All_PI_All_All_PIWebsiteTrigger,31836,10581,0
GDE_1711_ROW_All_All_PI_All_All_PIWebsiteTrigger,31837,10581,0
GDE_1711_AP_All_All_PI_All_All_PIWebsiteTrigger,31838,10581,0
GDE_1711_IN_All_All_PI_All_All_PIWebsiteTrigger,31839,10581,0
GDE_1711_AU/NZ_All_All_PI_All_All_PIWebsiteTrigger,31840,10581,0
GDE_1711_DE_All_All_PI_All_All_PIWebsiteTrigger,31841,10581,0
GDE_1711_FR_All_All_PI_All_All_PIWebsiteTrigger,31842,10581,0
GDE_1711_ES_All_All_PI_All_All_PIWebsiteTrigger,31843,10581,0
MPL_1710_CA(FR)_All_All_All_All_PI/PRO/IND_Welcome1,31844,7734,0
GDE_1711_IT_All_All_PI_All_All_PIWebsiteTrigger,31845,10581,0
GDE_1711_PT_All_All_PI_All_All_PIWebsiteTrigger,31846,10581,0
GDE_1711_NL_All_All_PI_All_All_PIWebsiteTrigger,31847,10581,0
GDE_1711_PL_All_All_PI_All_All_PIWebsiteTrigger,31852,10581,0
GDE_1711_CN_All_All_PI_All_All_PIWebsiteTrigger,31854,10581,0
GDE_1711_JP_All_All_PI_All_All_PIWebsiteTrigger,31855,10581,0
GDE_1711_KR_All_All_PI_All_All_PIWebsiteTrigger,31856,10581,0
GDE_1711_TH_All_All_PI_All_All_PIWebsiteTrigger,31859,10581,0
GDE_1711_VN_All_All_PI_All_All_PIWebsiteTrigger,31862,10581,0
GDE_1711_TW_All_All_PI_All_All_PIWebsiteTrigger,31868,10581,0
GDE_1711_CA(FR)_All_All_PI_All_All_PIWebsiteTrigger,31883,10581,0
ENQ_XXXX_UK_All_All_All_All_All_Dormant2,31885,17400,0
ENQ_XXXX_UK_All_All_All_All_All_Dormant1,31886,17399,0
GDE/MPL_1711_US_CHE_All_IND_HAZ_IND_App1,31888,6450,0
GDE/MPL_1711_DE_CHE_All_IND_HAZ_IND_App1,31889,6450,0
GDE/MPL_1711_IN_CHE_All_IND_HAZ_IND_App1,31890,6450,0
GDE/MPL_1711_AP_CHE_All_IND_HAZ_IND_App1,31891,6450,0
GDE/MPL_1711_CA(EN)_CHE_All_IND_HAZ_IND_App1,31892,6450,0
GDE/MPL_1711_AU/NZ_CHE_All_IND_HAZ_IND_App1,31893,6450,0
GDE/MPL_1711_ROW_CHE_All_IND_HAZ_IND_App1,31894,6450,0
GDE/MPL_1711_FR_CHE_All_IND_HAZ_IND_App1,31895,6450,0
BRO_1711_US_FAB_All_IND_All_IND_App1,31896,6452,0
GDE/MPL_1711_IT_CHE_All_IND_HAZ_IND_App1,31899,6450,0
GDE/MPL_1711_PT_CHE_All_IND_HAZ_IND_App1,31900,6450,0
GDE/MPL_1711_PL_CHE_All_IND_HAZ_IND_App1,31901,6450,0
GDE/MPL_1711_NL_CHE_All_IND_HAZ_IND_App1,31902,6450,0
GDE/MPL_1711_CN_CHE_All_IND_HAZ_IND_App1,31903,6450,0
GDE/MPL_1711_KR_CHE_All_IND_HAZ_IND_App1,31904,6450,0
GDE/MPL_1711_JP_CHE_All_IND_HAZ_IND_App1,31905,6450,0
GDE/MPL_1711_TH_CHE_All_IND_HAZ_IND_App1,31906,6450,0
GDE/MPL_1711_VN_CHE_All_IND_HAZ_IND_App1,31907,6450,0
